id_dokumenta,prejeto,,placnik,prejemnik,referenca_dobro,znesek,datum_placila,zastopnik_dolznika,upnik_trr,upnik_banka,dolznik_trr,dolznik_banka
5597399,2016-05-06,13:30:58,OBČINA IZOLA,"ELEKTRO PRIMORSKA podjetje za distribucijo električne energije, d.d.",SI122381744736816,31.66,2016-06-24,Kolenc Igor,SI56031301000002961,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5597400,2016-05-06,13:30:58,OBČINA IZOLA,"ELEKTRO PRIMORSKA podjetje za distribucijo električne energije, d.d.",SI122662775478418,39.17,2016-06-24,Kolenc Igor,SI56031301000002961,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5597403,2016-05-06,13:30:59,OBČINA IZOLA,"ELEKTRO PRIMORSKA podjetje za distribucijo električne energije, d.d.",SI122671722974312,40.88,2016-06-24,Kolenc Igor,SI56031301000002961,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5597421,2016-05-06,13:31:03,OBČINA IZOLA,"ELEKTRO PRIMORSKA podjetje za distribucijo električne energije, d.d.",SI122877875049449,39.30,2016-06-24,Kolenc Igor,SI56031301000002961,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5597430,2016-05-06,13:31:05,OBČINA IZOLA,"ELEKTRO PRIMORSKA podjetje za distribucijo električne energije, d.d.",SI122566752805840,57.95,2016-09-05,Kolenc Igor,SI56031301000002961,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5597435,2016-05-06,13:31:06,OBČINA IZOLA,"ELEKTRO PRIMORSKA podjetje za distribucijo električne energije, d.d.",SI122588527447764,147.05,2016-06-24,Kolenc Igor,SI56031301000002961,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5597536,2016-05-06,13:31:40,OBČINA IZOLA,VRTEC SEŽANA,SI0000-297-0012025,196.24,2016-08-12,Kolenc Igor,SI56013116030641490,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5597800,2016-05-06,13:40:55,OBČINA IZOLA,"COMUNITA' AUTOGESTITA DELLA NAZIONALITA' ITALIANA DI ISOLA, ITALIJANSKA SAMOUPRAVNA NARODNA SKUPNOST-IZOLA",SI0020-0000212,25200.00,2016-06-03,Kolenc Igor,SI56012406490184797,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5597911,2016-05-06,13:44:30,OBČINA IZOLA,TAVČAR-PASAR MOJCA - NOTARKA,,80.89,,Kolenc Igor,SI56101000034993521,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5598192,2016-05-06,13:56:22,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI126052131012844,2292.78,2016-07-04,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5598414,2016-05-06,14:02:39,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI126051282012842,418.56,2016-07-04,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5598502,2016-05-06,14:03:15,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001601583207,-68.65,,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5598536,2016-05-06,14:08:40,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI126052128012847,237.11,2016-07-04,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5598540,2016-05-06,14:08:41,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI126052136012842,213.07,2016-07-04,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5598790,2016-05-06,14:21:01,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI126052151012840,89.85,2016-07-04,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5598864,2016-05-06,14:25:34,OBČINA IZOLA,"Center za izobraževanje, rehabilitacijo in usposabljanje Vipava",SI120034700200324,108.70,2016-08-12,Kolenc Igor,SI56011006030686361,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5599180,2016-05-06,14:45:01,OBČINA IZOLA,"NOMAGO, storitve mobilnosti in potovanj, d.o.o.",SI01013160001989,2749.55,,Kolenc Igor,SI56051008010759620,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5599238,2016-05-06,14:45:21,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI126048325012845,26.74,2016-07-04,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5599268,2016-05-06,14:49:36,OBČINA IZOLA,VRTEC Nova Gorica,SI0084-1200717,72.96,2016-09-02,Kolenc Igor,SI56012846030639903,UJPLSI2DICL,SI56012400100006381,BSLJSI2XXXX
5599272,2016-05-06,14:50:23,OBČINA IZOLA,VRTEC MORJE LUCIJA - SCUOLA DELL' INFANZIA MORJE LUCIA,SI0034-0000369,1694.43,2016-06-06,Kolenc Igor,SI56012906030640482,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5599358,2016-05-06,14:56:39,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI126052754012841,8.70,2016-08-12,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5609707,2016-05-08,07:35:14,OBČINA IZOLA,OSNOVNA ŠOLA IVANA BABIČA-JAGRA MAREZIGE,SI120005400010040,385.00,2016-08-12,Kolenc Igor,SI56012506030656604,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5609977,2016-05-08,14:25:23,OBČINA IZOLA,"GOSTINSTVO, BRUNO ZARO, S.P.",SI00201632,300.00,2016-07-04,Kolenc Igor,SI56101000047949326,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5610086,2016-05-08,18:17:48,OBČINA IZOLA,Rdeči križ Slovenije – Območno združenje Izola Croce rossa della Slovenia – Associazione territoriale di Isola,SI00201679,197.27,2016-07-15,Kolenc Igor,SI56101000029190108,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5612014,2016-05-09,08:09:34,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16000877,2870.05,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5613676,2016-05-09,08:52:43,OBČINA IZOLA,"Telemach, širokopasovne komunikacije, d.o.o.",SI128641951401042,21.50,2016-08-19,Kolenc Igor,SI56290000055197804,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5616366,2016-05-09,10:01:28,OBČINA IZOLA,"ZASEBNI VRTEC RAČKA, d.o.o.",SI002016114,516.61,2016-09-05,Kolenc Igor,SI56043210001848746,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5617805,2016-05-09,11:38:46,OBČINA IZOLA,MINISTRSTVO ZA JAVNO UPRAVO,SI2831305-7130007-90279916,151.27,,Kolenc Igor,SI56011006300109972,BSLJSI2XICL,SI56012400100006381,UJPLSI2DICL
5618090,2016-05-09,11:27:01,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0041-0001200,36583.71,2016-07-04,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5618332,2016-05-09,11:41:57,OBČINA IZOLA,JAVNI VZGOJNO-IZOBRAŽEVALNI ZAVOD - ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE VRTEC SEMEDELA,SI0000-45-2900002,3389.56,2016-09-02,Kolenc Igor,SI56012506030635749,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5618424,2016-05-09,11:47:36,OBČINA IZOLA,DOM UPOKOJENCEV PTUJ,SI00020216003418,505.75,2016-09-05,Kolenc Igor,SI56011006030268097,UJPLSI2DICL,SI56012400100006381,UJPLSI2DICL
5620537,2016-05-09,13:05:21,OBČINA IZOLA,CENTER ZA VARSTVO IN DELO GOLOVEC,SI00586-1001782,1347.82,2016-07-04,Kolenc Igor,SI56011006030269746,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5621692,2016-05-09,13:21:24,OBČINA IZOLA,OSNOVNA ŠOLA DEKANI,SI00141-0000449,664.88,2016-09-05,Kolenc Igor,SI56012506030656216,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5622022,2016-05-09,13:33:20,OBČINA IZOLA,VARSTVENO DELOVNI CENTER NOVA GORICA,SI00156-0009996,1170.76,2016-09-05,Kolenc Igor,SI56011006000016513,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5622643,2016-05-09,13:59:36,OBČINA IZOLA,KRAJEVNA SKUPNOST KORTE,SI0033-0000199,85.30,2016-09-05,Kolenc Igor,SI56012406450801730,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5623021,2016-05-09,14:08:05,OBČINA IZOLA,AKSO gostinstvo d.o.o.,SI001-644,640.49,2016-09-07,Kolenc Igor,SI56051008013173465,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5623035,2016-05-09,14:09:02,OBČINA IZOLA,KRANJSKI VRTCI,SI00139-58098,298.56,2016-09-05,Kolenc Igor,SI56012526030636039,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5623216,2016-05-09,14:13:58,OBČINA IZOLA,"HOTEL MARINA, hoteli in turizem, d.o.o.",SI00260134-2016,615.20,2016-08-26,Kolenc Igor,SI56101000039816070,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5623844,2016-05-09,14:37:17,OBČINA IZOLA,SCUOLA ELEMENTARE DANTE ALIGHIERI ISOLA - OSNOVNA ŠOLA DANTE ALIGHIERI IZOLA,SI0000-19-0100006,2981.61,2016-06-06,Kolenc Igor,SI56012406030653602,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5624844,2016-05-09,15:15:50,OBČINA IZOLA,Intermatic inženiring & consulting d.o.o.,SI121630000160000,2928.00,2016-08-26,Kolenc Igor,SI56031311005710295,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5627620,2016-05-09,17:27:25,OBČINA IZOLA,"CENTER ZA STAREJŠE OBČANE LUCIJA, oskrba in varstvo starejših oseb in druge storitve d.o.o.",SI00010116000191,596.99,2016-09-02,Kolenc Igor,SI56101000039480547,BAKOSI2XXXX,SI56012400100006381,UJPLSI2DICL
5630327,2016-05-10,00:04:39,OBČINA IZOLA,"PETROL, Slovenska energetska družba, d.d., Ljubljana",SI05700452996876,5668.01,2016-06-24,Kolenc Igor,SI56290000101824249,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5630964,2016-05-10,04:02:45,OBČINA IZOLA,ZAVOD ZA SOCIALNO OSKRBO PRISTAN,SI128804016300434,1281.61,2016-09-05,Kolenc Igor,SI56022420091156182,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5632346,2016-05-10,07:57:46,OBČINA IZOLA,ZDRUŽENJE SAZAS k.o.,SI121639001173007,-24.23,,Kolenc Igor,SI56020100019042521,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5632361,2016-05-10,07:57:49,OBČINA IZOLA,ZDRUŽENJE SAZAS k.o.,SI121639001172000,-13.63,,Kolenc Igor,SI56020100019042521,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5632817,2016-05-10,08:19:33,OBČINA IZOLA,PRESS CLIPPING družba za spremljanje in analizo medijev d.o.o.,SI0020161243,271.24,2016-09-02,Kolenc Igor,SI56045150000145232,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5634577,2016-05-10,09:55:11,OBČINA IZOLA,"ELEKTRO PRIMORSKA podjetje za distribucijo električne energije, d.d.",SI122891993470106,109.25,2016-06-24,Kolenc Igor,SI56031301000002961,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5635014,2016-05-10,10:09:00,OBČINA IZOLA,VRTEC MORNARČEK PIRAN - SCUOLA DELL' INFANZIA MORNARČEK PIRANO,SI120036300000702,2330.82,2016-07-29,Kolenc Igor,SI56012906030640385,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5635113,2016-05-10,10:18:15,OBČINA IZOLA,WALDORFSKI VRTEC MAVRICA,SI121630000029001,701.30,2016-09-05,Kolenc Igor,SI56020360035483814,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5636056,2016-05-10,11:12:29,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001157,1248.77,2016-10-12,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5636066,2016-05-10,11:12:34,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001050,3048.26,2016-10-12,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5636166,2016-05-10,11:18:05,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001153,573.67,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5636221,2016-05-10,11:18:32,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001162,51.00,2016-08-10,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5636267,2016-05-10,11:18:58,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001164,4434.36,2016-08-10,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5636307,2016-05-10,11:19:15,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001155,114.34,2016-08-10,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5636322,2016-05-10,11:24:30,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001166,131.52,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5636363,2016-05-10,11:24:45,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001159,489.67,2016-10-12,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5637162,2016-05-10,11:54:38,OBČINA IZOLA,JAVNI VZGOJNO-IZOBRAŽEVALNI ZAVOD VRTEC KOPER Ente publico di educazione ed istruzione VRTEC KOPER,SI120003510800087,1618.85,2016-09-02,Kolenc Igor,SI56012506030635846,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5637362,2016-05-10,11:58:07,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000084-2016,2676.80,2016-08-05,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5637372,2016-05-10,12:00:01,OBČINA IZOLA,VARSTVENO DELOVNI CENTER MURSKA SOBOTA,SI120000001652320,492.77,2016-09-02,Kolenc Igor,SI56011006030309128,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5637835,2016-05-10,12:14:26,OBČINA IZOLA,JAVNI VZGOJNO-IZOBRAŽEVALNI ZAVOD - ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE VRTEC SEMEDELA,SI0000-54-2900002,1274.70,2016-08-05,Kolenc Igor,SI56012506030635749,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5637838,2016-05-10,12:16:33,OBČINA IZOLA,JAVNI VZGOJNO-IZOBRAŽEVALNI ZAVOD - ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE VRTEC SEMEDELA,SI0000-54-2900002,1274.70,2016-08-05,Kolenc Igor,SI56012506030635749,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5637855,2016-05-10,12:18:29,OBČINA IZOLA,JAVNI VZGOJNO-IZOBRAŽEVALNI ZAVOD - ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE VRTEC SEMEDELA,SI0000-54-2900002,1274.70,2016-08-05,Kolenc Igor,SI56012506030635749,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638091,2016-05-10,12:25:08,OBČINA IZOLA,CELOVITE STORITVE trgovina in storitve d.o.o.,SI0016000942-000009,222.04,2016-08-19,Kolenc Igor,SI56031211000563771,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638387,2016-05-10,12:42:12,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001252,591.82,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638417,2016-05-10,12:42:25,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001205,27446.60,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638420,2016-05-10,12:42:26,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001250,132.76,2016-08-10,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638486,2016-05-10,12:47:52,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001209,1304.59,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638502,2016-05-10,12:47:59,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001203,33308.48,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638504,2016-05-10,12:48:00,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001204,3916.10,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638506,2016-05-10,12:48:00,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001208,10154.06,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638550,2016-05-10,12:48:10,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001206,1265.11,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638554,2016-05-10,12:48:11,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001207,579.92,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638574,2016-05-10,12:53:20,OBČINA IZOLA,"EUROSPORT TRADE Trgovsko podjetje, d.o.o. Ljubljana",SI00-302023-2500096,480.00,,Kolenc Igor,SI56330000004943887,HAABSI22XXX,SI56012400100006381,BSLJSI2XXXX
5638580,2016-05-10,12:53:22,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001210,1057.16,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638675,2016-05-10,12:58:43,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001211,10302.71,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638721,2016-05-10,12:58:53,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00421-0000602,309.89,2016-09-02,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638726,2016-05-10,12:58:54,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00422-0000602,422.15,2016-09-02,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638767,2016-05-10,12:59:00,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001266,252.48,2016-08-10,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638805,2016-05-10,12:59:07,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001251,15909.34,2016-08-10,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5638934,2016-05-10,13:04:39,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001230,2998.56,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5639299,2016-05-10,13:05:42,OBČINA IZOLA,"Vantage Leasing, družba za financiranje, consulting in trgovino, d.o.o. - v likvidaciji",SI129271400602663,206.83,2016-06-03,Kolenc Igor,SI56300000080057434,SABRSI2XXXX,SI56012400100006381,UJPLSI2DICL
5640002,2016-05-10,13:20:47,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001260,3901.25,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5640823,2016-05-10,13:54:18,OBČINA IZOLA,ZDRAVSTVENI DOM VRHNIKA,SI004619637-16000141,56.70,2016-09-02,Kolenc Igor,SI56013406030925055,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5644263,2016-05-10,17:18:45,OBČINA IZOLA,"AMTC tehnični pregledi, prodaja in servisiranje d.o.o. Izola",SI00163021-00281,107.42,2016-07-22,Kolenc Igor,SI56330000000422620,HAABSI22XXX,SI56012400100006381,BSLJSI2XXXX
5648806,2016-05-11,00:09:14,OBČINA IZOLA,"PETROL, Slovenska energetska družba, d.d., Ljubljana",SI05700453032749,1212.25,2016-06-24,Kolenc Igor,SI56290000101824249,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5648840,2016-05-11,00:09:23,OBČINA IZOLA,"PETROL, Slovenska energetska družba, d.d., Ljubljana",SI05700453506759,32.13,2016-05-25,Kolenc Igor,SI56290000101824249,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
5649486,2016-05-11,07:28:04,OBČINA IZOLA,SCUOLA DELL' INFANZIA LA COCCINELLA PIRANO - VRTEC LA COCCINELLA PIRAN,SI0050-5,3144.16,2016-09-02,Kolenc Igor,SI56012906030640288,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5649487,2016-05-11,07:28:15,OBČINA IZOLA,SCUOLA DELL' INFANZIA LA COCCINELLA PIRANO - VRTEC LA COCCINELLA PIRAN,SI0051-5,660.45,2016-09-02,Kolenc Igor,SI56012906030640288,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5650198,2016-05-11,08:38:48,OBČINA IZOLA,"SERVIS IN PRODAJA KOLES ""RITOŠA"" DRAGAN RITOŠA S.P.",SI00011-2016,503.85,2016-07-22,Kolenc Igor,SI56101000035099057,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5651459,2016-05-11,09:49:21,OBČINA IZOLA,SANDRA KOCJANČIČ - oblikovalka,SI001982016,1000.00,,Kolenc Igor,SI56101000050145891,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5651495,2016-05-11,09:49:29,OBČINA IZOLA,"MIV SERVIS, storitve, trgovina in proizvodnja, d.o.o.",SI0016000487-001781,1988.60,2016-08-18,Kolenc Igor,SI56031211000612562,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5651546,2016-05-11,09:50:08,OBČINA IZOLA,SUMMIT LEASING SLOVENIJA d.o.o.,SI129999004627931,610.43,2016-06-22,Kolenc Igor,SI56029220254430704,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
5653194,2016-05-11,10:59:39,OBČINA IZOLA,"PRIMORSKE NOVICE, Časopisno - založniška družba, d.o.o., Koper Azienda giornalistico - editoriale, s.r.l., Capodistria",SI0065120,497.76,2016-08-26,Kolenc Igor,SI56101000000059165,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5654201,2016-05-11,11:54:33,OBČINA IZOLA,Ozara Slovenija nacionalno združenje za kakovost življenja,SI120041501204297,240.43,2016-09-02,Kolenc Igor,SI56350010001158286,BFKKSI22XXX,SI56012400100006381,BSLJSI2XXXX
5654657,2016-05-11,12:50:26,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000085-2016,423.54,2016-09-02,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5655005,2016-05-11,12:50:18,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000086-2016,528.57,,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5657977,2016-05-11,14:34:12,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-16001297,495.60,2016-07-11,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
5658760,2016-05-11,15:20:41,OBČINA IZOLA,OSNOVNA ŠOLA ŠMARJE PRI KOPRU,SI0014-11-1200200,325.40,2016-09-02,Kolenc Igor,SI56012506030656992,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
